data.stations.capacity,data.stations.eightd_has_key_dispenser,data.stations.electric_bike_surcharge_waiver,data.stations.external_id,data.stations.has_kiosk,data.stations.is_charging,data.stations.lat,data.stations.lon,data.stations.name,data.stations.rental_methods,data.stations.short_name,data.stations.station_id,last_updated,ttl
19,false,false,"0b1198eb-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53229,-73.57544,"Marquette / du Mont-Royal","CREDITCARD, KEY","6154","154",,
31,false,false,"0b119a5f-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53092,-73.57674,"Garnier / du Mont-Royal","CREDITCARD, KEY","6155","155",,
19,false,false,"0b119c87-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52775814390426,-73.57618510723114,"Marie-Anne / de la Roche","CREDITCARD, KEY","6156","156",,
23,false,false,"0b119e07-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52940777616881,-73.57815384864807,"de Brébeuf / du Mont-Royal","CREDITCARD, KEY","6157","157",,
19,false,false,"0b119f9b-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53081622781595,-73.58162596821785,"Gilford / de Brébeuf","CREDITCARD, KEY","6158","158",,
15,false,false,"0b11a121-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.49452705626516,-73.55675250291823,"Ann / Wellington","CREDITCARD, KEY","6159","159",,
23,false,false,"0b11a316-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5329774553515,-73.58122229576111,"Garnier / St-Joseph","CREDITCARD, KEY","6160","160",,
19,false,false,"0b11a4af-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53582823686429,-73.57869029045105,"Cartier / St-Joseph","CREDITCARD, KEY","6161","161",,
35,false,false,"0b11a62f-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53158177971337,-73.60312254284509,"Henri-Julien / de Bellechasse","CREDITCARD, KEY","6162","162",,
27,false,false,"0b11a7b6-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53543,-73.5822,"Marquette / Laurier","CREDITCARD, KEY","6163","163",,
19,false,false,"0b11a928-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5333136054992,-73.58373686671257,"de Lanaudière / Laurier","CREDITCARD, KEY","6164","164",,
31,false,false,"0b11aa95-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.532513956311426,-73.58481109142303,"Laurier / de Brébeuf","CREDITCARD, KEY","6165","165",,
23,false,false,"0b11ac01-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5318548111181,-73.59078571200371,"de Mentana / St-Grégoire","CREDITCARD, KEY","6166","166",,
7,false,false,"0b11ad6b-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53783932655299,-73.57483863830566,"Gilford / Parthenais","CREDITCARD, KEY","6167","167",,
23,false,false,"0b11aefa-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.530763411514265,-73.59849438071251,"Marmier / St-Denis","CREDITCARD, KEY","6168","168",,
27,false,false,"0b11b06e-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.527432126380575,-73.57991673052311,"Boyer / du Mont-Royal","CREDITCARD, KEY","6169","169",,
23,false,false,"0b11b1dc-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53045006508681,-73.58763813972473,"de Mentana / Laurier","CREDITCARD, KEY","6170","170",,
23,false,false,"0b11b34d-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51958082831579,-73.5601159930229,"Wolfe / Robin","CREDITCARD, KEY","6171","171",,
19,false,false,"0b11b660-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51908844137639,-73.56950908899307,"Berri / Cherrier","CREDITCARD, KEY","6173","173",,
23,false,false,"0b11b7e0-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51908,-73.5727,"Roy / St-Denis","CREDITCARD, KEY","6174","174",,
35,false,false,"0b11b958-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52036826259537,-73.56842279434204,"St-Christophe / Cherrier","CREDITCARD, KEY","6175","175",,
19,false,false,"0b11bac8-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.524963239803235,-73.57555881142616,"de Mentana / Rachel","CREDITCARD, KEY","6176","176",,
15,false,false,"0b11bc2e-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.522425652788634,-73.57418417930603,"St-Hubert / Duluth","CREDITCARD, KEY","6177","177",,
19,false,false,"0b11bd99-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5222776,-73.5775906,"Rivard / Rachel","CREDITCARD, KEY","6178","178",,
23,false,false,"0b11bf22-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52088694836773,-73.57571840286255,"Duluth / St-Denis","CREDITCARD, KEY","6179","179",,
39,false,false,"0b11c18a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.49876479520566,-73.55447664856909,"des Soeurs-Grises / Marguerite-d'Youville","CREDITCARD, KEY","6180","180",,
27,false,false,"0b11c320-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5173538,-73.58212888,"Clark / Rachel","CREDITCARD, KEY","6181","181",,
15,false,false,"0b11c48f-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5216837606738,-73.58514904975891,"de Bullion / du Mont-Royal","CREDITCARD, KEY","6182","182",,
19,false,false,"0b11c5fc-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5223645775784,-73.58414590358734,"Laval / du Mont-Royal","CREDITCARD, KEY","6183","183",,
35,false,false,"0b11c779-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.524673,-73.58255,"Métro Mont-Royal (Rivard / du Mont-Royal)","CREDITCARD, KEY","6184","184",,
15,false,false,"0b11c8fa-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54912085535069,-73.60087350010872,"des Érables / Bélanger","CREDITCARD, KEY","6185","185",,
15,false,false,"0b11ca72-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52931012171625,-73.58865737915039,"St-Hubert / Laurier","CREDITCARD, KEY","6186","186",,
23,false,false,"0b11cbe1-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52562819123256,-73.58177483081818,"Resther / du Mont-Royal","CREDITCARD, KEY","6187","187",,
31,false,false,"0b11cd56-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.526026565221414,-73.57785880565643,"de Mentana / Marie-Anne","CREDITCARD, KEY","6188","188",,
11,false,false,"0b11ced7-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.552289376429215,-73.61300647258759,"Chabot / Villeray","CREDITCARD, KEY","6189","189",,
23,false,false,"0b11d04c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.527009334270645,-73.58576595783234,"Pontiac / Gilford","CREDITCARD, KEY","6190","190",,
15,false,false,"0b11d1b6-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53161102055944,-73.61334979534149,"Clark / St-Zotique","CREDITCARD, KEY","6191","191",,
19,false,false,"0b11d31d-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52784917538704,-73.59186127781868,"Boucher / St-Denis","CREDITCARD, KEY","6192","192",,
15,false,false,"0b11d48b-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.521495731487576,-73.5968267172575,"de l'Esplanade / Fairmount","CREDITCARD, KEY","6193","193",,
19,false,false,"0b11d60b-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.524929150811055,-73.59148979187012,"de Gaspé / Laurier","CREDITCARD, KEY","6094","194",,
31,false,false,"0b11d77c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5240365462478,-73.59014332294464,"de Bullion / St-Joseph","CREDITCARD, KEY","6195","195",,
19,false,false,"0b11d8f6-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52134173413233,-73.58941912651062,"Villeneuve / St-Laurent","CREDITCARD, KEY","6196","196",,
19,false,false,"0b11da63-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53898439552301,-73.5824453830719,"de Bordeaux / Masson","CREDITCARD, KEY","6197","197",,
23,false,false,"0b11dbd1-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52974,-73.59527,"Hélène-Baillargeon / St-Denis","CREDITCARD, KEY","6198","198",,
23,false,false,"0b11dd51-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52593073022709,-73.59883904457092,"St-Viateur / St-Laurent","CREDITCARD, KEY","6199","199",,
23,false,false,"0b11dec0-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.524628485592636,-73.5958108305931,"Maguire / St-Laurent","CREDITCARD, KEY","6200","200",,
23,false,false,"0b11dfdd-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52354419830203,-73.58733236789703,"Villeneuve / de l'Hôtel-de-Ville","CREDITCARD, KEY","6201","201",,
23,false,false,"0b12034a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.50658668914343,-73.57329905033112,"Aylmer / Sherbrooke","CREDITCARD, KEY","6203","202",,
31,false,false,"0b1204af-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.50936142835129,-73.57386365532875,"Milton / du Parc","CREDITCARD, KEY","6205","203",,
35,false,false,"0b1205e1-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51059,-73.57547,"Prince-Arthur / du Parc","CREDITCARD, KEY","6206","204",,
15,false,false,"0b1206fe-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51283174510449,-73.57688784599304,"Ste-Famille / des Pins","CREDITCARD, KEY","6207","205",,
23,false,false,"0b120816-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51069,-73.57805,"Hutchison / des Pins","CREDITCARD, KEY","6208","206",,
23,false,false,"0b12092a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51254135285248,-73.57067719101906,"Milton / Clark","CREDITCARD, KEY","6209","207",,
26,false,false,"0b120a4a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.550692068419764,-73.65636706352234,"Métro Sauvé (Berri / Sauvé)","CREDITCARD, KEY","6210","208",,
27,false,false,"0b120b73-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.515616239398405,-73.57580825686453,"Roy / St-Laurent","CREDITCARD, KEY","6211","209",,
23,false,false,"0b120c8a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51509198406273,-73.58114182949066,"Duluth / de l'Esplanade","CREDITCARD, KEY","6212","210",,
15,false,false,"0b120d99-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51704555335694,-73.57929646968842,"Duluth / St-Laurent","CREDITCARD, KEY","6213","211",,
31,false,false,"0b120eaa-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.516090801970655,-73.5701286792755,"Square St-Louis (du Square St-Louis / Laval)","CREDITCARD, KEY","6214","212",,
43,false,false,"0b120fbf-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.50083231626815,-73.57245951890945,"Metcalfe / St-Catherine","CREDITCARD, KEY","6215","213",,
39,false,false,"0b1210e1-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.514839858968934,-73.58477890491486,"Parc Jeanne Mance (monument sir George-Etienne Cartier)","CREDITCARD, KEY","6216","214",,
23,false,false,"0b1211fb-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.518967223320054,-73.5836161673069,"Vallières / St-Laurent","CREDITCARD, KEY","6217","215",,
23,false,false,"0b12130a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51740076184449,-73.57460528612137,"de l'Hôtel-de-Ville / Roy","CREDITCARD, KEY","6219","216",,
27,false,false,"0b12141b-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.519216236873945,-73.57718020677567,"Laval / Duluth","CREDITCARD, KEY","6220","217",,
27,false,false,"0b121524-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51941,-73.58685,"du Mont-Royal / Clark","CREDITCARD, KEY","6221","218",,
23,false,false,"0b12164d-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51825290855221,-73.5883381962776,"de l'Esplanade / du Mont-Royal","CREDITCARD, KEY","6222","219",,
33,false,false,"0b12176d-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.517,-73.589,"du Mont-Royal / du Parc","CREDITCARD, KEY","6223","220",,
15,false,false,"0b121880-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51829,-73.59235,"Villeneuve / du Parc","CREDITCARD, KEY","6224","221",,
19,false,false,"0b121993-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.520188,-73.590559,"Villeneuve / St-Urbain","CREDITCARD, KEY","6225","222",,
65,false,false,"0b121aa3-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.575707,-73.561562,"Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain)","CREDITCARD, KEY","6226","223",,
15,false,false,"0b121bcd-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52027633320609,-73.59497621666378,"Jeanne-Mance / Laurier","CREDITCARD, KEY","6227","224",,
23,false,false,"0b121ce9-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52055948154798,-73.58582027256489,"St-Dominique / du Mont-Royal","CREDITCARD, KEY","6229","225",,
19,false,false,"0b121dff-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5238561444472,-73.60012650489807,"Waverly / St-Viateur","CREDITCARD, KEY","6230","226",,
23,false,false,"0b121f07-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.523026476635074,-73.60184043645859,"Jeanne-Mance / St-Viateur","CREDITCARD, KEY","6231","227",,
19,false,false,"0b122017-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52626688601944,-73.60319092869759,"Bernard / St-Urbain","CREDITCARD, KEY","6234","228",,
31,false,false,"0b12214a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52655700191558,-73.5982757806778,"St-Dominique / St-Viateur","CREDITCARD, KEY","6235","229",,
23,false,false,"0b122287-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.537229913030565,-73.57918716967106,"Laurier / de Bordeaux","CREDITCARD, KEY","6236","230",,
15,false,false,"0b1224c3-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53200800170645,-73.58044445514679,"Gilford / de Lanaudière","CREDITCARD, KEY","6237","232",,
27,false,false,"0b1225d9-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51666442219882,-73.57722043991089,"St-Dominique / Napoléon","CREDITCARD, KEY","6903","233",,
15,false,false,"0b1226f9-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54975479298636,-73.60556602478027,"de Bordeaux / Jean-Talon","CREDITCARD, KEY","6924","234",,
27,false,false,"0b122929-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5057209331225,-73.62945914268494,"Parc Kent (de Kent / Hudson)","CREDITCARD, KEY","6240","236",,
15,false,false,"0b122a41-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51753998795678,-73.59783187508583,"Querbes / Laurier","CREDITCARD, KEY","6241","237",,
15,false,false,"0b12331d-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.520457830261705,-73.6082723736763,"Bloomfield / Bernard","CREDITCARD, KEY","6243","239",,
19,false,false,"0b1235a6-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.522745298216094,-73.61328139901161,"Bloomfield / Van Horne","CREDITCARD, KEY","6245","241",,
20,false,false,"0b1236ca-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52027053865367,-73.61484915018082,"Métro Outremont (Wiseman / Van Horne)","CREDITCARD, KEY","6246","242",,
31,false,false,"0b1237e6-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53226461018495,-73.6110632121563,"St-Dominique / St-Zotique","CREDITCARD, KEY","6247","243",,
31,false,false,"0b1238fe-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.518593,-73.581566,"St-Dominique / Rachel","CREDITCARD, KEY","6248","244",,
23,false,false,"0b123a23-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53696,-73.61199,"Bélanger / St-Denis","CREDITCARD, KEY","6249","245",,
19,false,false,"0b123b3e-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53678525128436,-73.6148879583925,"Marché Jean-Talon (Henri-Julien / Jean-Talon)","CREDITCARD, KEY","6250","246",,
23,false,false,"0b124281-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53429782539273,-73.61217230558395,"de Gaspé / Dante","CREDITCARD, KEY","6251","247",,
15,false,false,"0b1243b5-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53318,-73.61544,"Mozart / St-Laurent","CREDITCARD, KEY","6252","248",,
19,false,false,"0b1245b9-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53900036432657,-73.6142510175705,"Métro Jean-Talon (Berri / Jean-Talon)","CREDITCARD, KEY","6253","249",,
23,false,false,"0b1246fa-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54006,-73.60897,"Boyer / Bélanger","CREDITCARD, KEY","6254","250",,
19,false,false,"0b124818-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53848,-73.60556,"Boyer / St-Zotique","CREDITCARD, KEY","6255","251",,
19,false,false,"0b12737b-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.536434338630336,-73.60783427975548,"de St-Vallier / St-Zotique","CREDITCARD, KEY","6257","253",,
39,false,false,"0b127e6d-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.537087833013324,-73.59321847558022,"Parc Père-Marquette (Chambord / Rosemont)","CREDITCARD, KEY","6258","254",,
23,false,false,"0b128037-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54136941134102,-73.58397401874754,"des Érables / Dandurand","CREDITCARD, KEY","6259","255",,
23,false,false,"0b12a453-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53923559055867,-73.58594566583633,"Cartier / Dandurand","CREDITCARD, KEY","6260","256",,
19,false,false,"0b12a5db-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54459855947176,-73.58822286128998,"Louis-Hémon / Rosemont","CREDITCARD, KEY","6261","257",,
15,false,false,"0b12a710-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.537159225331315,-73.59747648239136,"de la Roche /  de Bellechasse","CREDITCARD, KEY","6262","258",,
15,false,false,"0b12a953-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.47117930747152,-73.6270022392273,"de Hampton / de Monkland","CREDITCARD, KEY","6263","259",,
15,false,false,"0b12b053-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5425697477813,-73.59214425086974,"Chabot / de Bellechasse","CREDITCARD, KEY","6264","260",,
27,false,false,"0b12b18b-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.539258526059406,-73.5774591565132,"Parthenais / Laurier","CREDITCARD, KEY","6265","261",,
27,false,false,"0b12b2a7-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.546661109634606,-73.58868420124054,"Louis-Hébert / de Bellechasse","CREDITCARD, KEY","6266","262",,
15,false,false,"0b12b3bf-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.544375546398065,-73.59564453363419,"Chabot / Beaubien","CREDITCARD, KEY","6267","263",,
15,false,false,"0b12b4d7-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.539932183126695,-73.59934329986572,"Chambord / Beaubien","CREDITCARD, KEY","6268","264",,
15,false,false,"0b12ba05-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.537627813487596,-73.5533943772316,"Wurtele / de Rouen","CREDITCARD, KEY","6269","265",,
19,false,false,"0b12bb31-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54345172630376,-73.60101029276848,"Fabre / St-Zotique","CREDITCARD, KEY","6270","266",,
19,false,false,"0b12bc3e-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.640002860465096,-73.49011301994324,"St-Jean-Baptiste / Notre-Dame","CREDITCARD, KEY","6271","267",,
19,false,false,"0b12bd4f-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.546539011777845,-73.59866470098495,"de Bordeaux / St-Zotique","CREDITCARD, KEY","6272","268",,
23,false,false,"0b12d1d7-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.546797412794085,-73.60266387462616,"Cartier / Bélanger","CREDITCARD, KEY","6273","269",,
19,false,false,"0b12dba6-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53036486555959,-73.58439266681671,"Christophe-Colomb / St-Joseph","CREDITCARD, KEY","6274","270",,
15,false,false,"0b12ddaa-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54484558108033,-73.61053615808486,"Chambord / Jean-Talon","CREDITCARD, KEY","6275","271",,
23,false,false,"0b12df39-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.541669595766315,-73.60760450363159,"de la Roche / Bélanger","CREDITCARD, KEY","6276","272",,
15,false,false,"0b12e0b4-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55001,-73.59576,"Louis-Hébert / St-Zotique","CREDITCARD, KEY","6278","273",,
19,false,false,"0b12e8f4-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55158518908433,-73.59916493296623,"Louis-Hébert / Bélanger","CREDITCARD, KEY","6279","274",,
19,false,false,"0b12ea9e-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5420595590383,-73.59787344932556,"Fabre / Beaubien","CREDITCARD, KEY","6904","275",,
31,false,false,"0b12ec0c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54391953154915,-73.58424894533528,"Fullum / Holt","CREDITCARD, KEY","6905","276",,
23,false,false,"0b12f18a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5319548635849,-73.59816044569016,"Métro Rosemont (de St-Vallier / Rosemont)","CREDITCARD, KEY","6906","277",,
31,false,false,"0b12f313-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.534136,-73.595478,"Boyer / Rosemont","CREDITCARD, KEY","6907","278",,
15,false,false,"0b12f598-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53341043363302,-73.60112428665161,"de Bellechasse / de St-Vallier","CREDITCARD, KEY","6908","279",,
31,false,false,"0b12fca5-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.48390169543355,-73.56363236904144,"Augustin-Cantin / Shearer","CREDITCARD, KEY","6921","280",,
19,false,false,"0b12fe33-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5246829812827,-73.5788968205452,"Marie-Anne / St-Hubert","CREDITCARD, KEY","6926","281",,
19,false,false,"0b1303b8-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.50723,-73.615085,"Édouard-Montpetit / de Stirling","CREDITCARD, KEY","6927","282",,
22,false,false,"0b130533-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.49876714523858,-73.61886978149414,"Jean-Brillant / McKenna","CREDITCARD, KEY","6928","283",,
19,false,false,"0b130cda-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.527363,-73.607723,"Waverly / Van Horne","CREDITCARD, KEY","6228","284",,
23,false,false,"0b130e78-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52494189381313,-73.61060589551926,"Hutchison / Van Horne","CREDITCARD, KEY","6232","285",,
15,false,false,"0b1313e0-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52445043465102,-73.6051744222641,"Jeanne-Mance / Bernard","CREDITCARD, KEY","6233","286",,
15,false,false,"0b131556-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.549868431421636,-73.64765658974648,"Basile-Routhier / Chabanel","CREDITCARD, KEY","6917","287",,
15,false,false,"0b131aab-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55191156229252,-73.57921119790262,"10e avenue / Holt","CREDITCARD, KEY","6919","288",,
23,false,false,"0b132264-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.537041,-73.602026,"Boyer / Beaubien","CREDITCARD, KEY","6910","289",,
27,false,false,"0b1327e4-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.490564594807374,-73.56033325195312,"des Bassins / du Séminaire","CREDITCARD, KEY","6086","290",,
35,false,false,"0b132d5a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.49302901258371,-73.56481790542603,"Notre-Dame / de la Montagne","CREDITCARD, KEY","6087","291",,
27,false,false,"0b1332b8-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.49004220726396,-73.56711119413376,"Guy / Notre-Dame","CREDITCARD, KEY","6088","292",,
19,false,false,"0b133810-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5481863712796,-73.592010140419,"Louis-Hébert / Beaubien","CREDITCARD, KEY","6277","293",,
23,false,false,"0b13441f-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52361490311454,-73.59245739877223,"St-Dominique / Laurier","CREDITCARD, KEY","6280","294",,
23,false,false,"0b13704c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.47822787309145,-73.56965124607086,"Métro Charlevoix (Centre / Charlevoix)","CREDITCARD, KEY","10002","297",,
22,false,false,"0b13760f-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.48772278774177,-73.5690826177597,"des Seigneurs / Notre-Dame","CREDITCARD, KEY","6401","301",,
23,false,false,"0b1377cc-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.47266800851548,-73.585389778018,"Ste-Émilie / Sir-Georges-Etienne-Cartier","CREDITCARD, KEY","6402","302",,
19,false,false,"0b137906-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.485047979822774,-73.5719633102417,"Georges-Vanier / Notre-Dame","CREDITCARD, KEY","6403","303",,
19,false,false,"0b137a21-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.485889,-73.577514,"Quesnel / Vinet","CREDITCARD, KEY","6404","304",,
19,false,false,"0b137b3e-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.4820980397155,-73.57487618923187,"Duvernay / Charlevoix","CREDITCARD, KEY","6405","305",,
33,false,false,"0b137c76-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.48020822800015,-73.57759863138199,"Marché Atwater","CREDITCARD, KEY","6406","306",,
23,false,false,"0b137d98-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.48392802,-73.57731164,"Charlevoix / Lionel-Groulx","CREDITCARD, KEY","6407","307",,
17,false,false,"0b137ecc-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.4891,-73.57656,"Métro Georges-Vanier (St-Antoine / Canning)","CREDITCARD, KEY","6408","308",,
19,false,false,"0b138096-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52017845247635,-73.57942387461662,"Laval / Rachel","CREDITCARD, KEY","6307","309",,
15,false,false,"0b138575-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.4568844514464,-73.57260704040527,"4e avenue / de Verdun","CREDITCARD, KEY","6309","311",,
31,false,false,"0b138723-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.50689914049937,-73.623526096344,"de Soissons / de Darlington","CREDITCARD, KEY","6310","312",,
19,false,false,"0b1388ac-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.4824297233159,-73.58367975812143,"Bel Air / St-Antoine","CREDITCARD, KEY","6313","313",,
39,false,false,"0b138a2d-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.50144933057703,-73.63305062055588,"de Kent / de la Côte-des-Neiges","CREDITCARD, KEY","6312","314",,
19,false,false,"0b138bbc-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53488214147823,-73.60941231250763,"Drolet / St-Zotique","CREDITCARD, KEY","6311","315",,
19,false,false,"0b138d55-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52932643090091,-73.57480645179749,"de Lanaudière / Marie-Anne","CREDITCARD, KEY","6314","316",,
23,false,false,"0b138ee2-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.49541495854606,-73.62234055995941,"Jean-Brillant / de la Côte-des-Neiges","CREDITCARD, KEY","6315","317",,
